LENGTH,the_geom,STREET,ST_TYPE,COMMENTS,BIKE_FAC,PBIKE_FAC,EditDate,Editor,Shape_len
3007.23327390717,"MULTILINESTRING ((-71.07740514414601 42.36491522832621, -71.07742556153086 42.364917668399244, -71.07748039440466 42.3649240165912, -71.0774821438466 42.36492420481339, -71.07748248008703 42.364924242922186, -71.07771674034933 42.36495270872822, -71.07771695870916 42.36495273697078, -71.07774786734133 42.36495677448712, -71.07783508454077 42.364968180745976, -71.07791766765142 42.36497899281764, -71.0782724436983 42.365025104235826, -71.07827482109231 42.365025284458106, -71.07827540123594 42.36502533546427, -71.07827852354909 42.36502565390695, -71.07827924338946 42.36502573801126, -71.07828223799362 42.36502613316296, -71.07828261807211 42.36502618686564, -71.07828566086415 42.36502663879064, -71.07828675928376 42.3650268280437, -71.07828978147518 42.3650274213849, -71.07829001474757 42.365027467689046, -71.07829201706882 42.365027884070535, -71.07834986017866 42.36503508497483, -71.07841747914271 42.3650434819156, -71.07850828437816 42.36505476446766, -71.07850870029705 42.36505481915842, -71.078510114323 42.36505501985624, -71.07876115460759 42.36508687565293, -71.07896042075782 42.36511268876884, -71.079046046023 42.36512375898987, -71.07915169446075 42.36513745269615, -71.07952987545359 42.36518583770043, -71.07958775739417 42.36519315388887, -71.07966338578517 42.36520273102897, -71.07988999384091 42.36523107353624, -71.07989205048601 42.36523132201314, -71.07989267089324 42.36523140488662, -71.07989478493849 42.36523171617252, -71.07989538560288 42.36523181183679, -71.07989749235716 42.365232176262616, -71.07989812178143 42.36523229432761, -71.07990023390155 42.36523272137236, -71.07990090938492 42.36523286876145, -71.07990175798567 42.36523306651938, -71.0799254857036 42.36523610135633, -71.07999904219444 42.36524547862226, -71.08002274127566 42.365248473888336, -71.08013662937735 42.36526299598843, -71.08019001660705 42.36526980924817, -71.08022310336847 42.36527413188643, -71.08049979385687 42.365310238208785, -71.08060654213918 42.36532417555213, -71.0807785227197 42.365345733874854, -71.08083922299356 42.365353394997214, -71.08088057598049 42.36535867970109, -71.0809909022799 42.36537277464686, -71.08109313051962 42.365385852123005, -71.08115671051715 42.36539398577215, -71.08120320984148 42.36539988851098, -71.0812036985337 42.36539995546239, -71.08120427725434 42.36540004760978, -71.08120455214646 42.36540009577466, -71.08131049265931 42.365413476417785, -71.08153307904844 42.36544167412756, -71.08163764741862 42.36545500831526, -71.08174257509754 42.36546839688089, -71.08187414694791 42.365485183688214, -71.08198815426054 42.365500341526335, -71.08214760916533 42.36552152898753, -71.08214786795509 42.365521564228736, -71.08216825124649 42.36552449555422, -71.08240643537171 42.36555530451661, -71.08240674383843 42.3655553467978, -71.08241676808312 42.36555677324156, -71.08241872697066 42.365556944140884, -71.08241898121474 42.365556967359595, -71.08241920076904 42.36555699045237, -71.08242186312758 42.36555727452647, -71.08242240041618 42.365557337361466, -71.08242502541006 42.36555767618152, -71.08242546326618 42.36555773694045, -71.08242581790091 42.3655577922521, -71.08242840534902 42.36555821325822, -71.08242883733864 42.36555828685873, -71.08243146142682 42.365558762879495, -71.0824318540901 42.365558838052245, -71.08243237257186 42.36555894712531, -71.08243385746452 42.365559276660925, -71.08248141977384 42.365565520606225, -71.08251385046195 42.36556977846067, -71.08253178373917 42.365572144294305, -71.08332912186246 42.36567447594521, -71.08334468589665 42.36567648062575, -71.08403027999046 42.36576437858042, -71.08423638114202 42.365789987728625, -71.08445747468095 42.36581857912307, -71.0845981017004 42.3658356227665, -71.08463197098327 42.365839733435976, -71.08490394059925 42.36587439374483, -71.08501045720239 42.365887977143146, -71.08503309827209 42.36589085950909, -71.08582742692676 42.36599308748495, -71.08582787287781 42.36599314911755, -71.08582821250253 42.36599320179203, -71.08585748475426 42.365997943835886, -71.08587590686683 42.36600092318047, -71.086081319446 42.36602861032416, -71.08610859239549 42.366031583751294, -71.08615267151619 42.366036380715684, -71.08619294535828 42.366040778943855, -71.08619337288165 42.36604082936091, -71.08638119473461 42.36606469243015, -71.08677348934206 42.366114537245444, -71.08682552485624 42.36612120192831, -71.08699911463779 42.36614347703254, -71.087263207852 42.366177353991645, -71.08740603328458 42.36619567036422, -71.08776981503628 42.36624120761525, -71.08781372057207 42.36624269412859, -71.08786224571953 42.366244367825814, -71.08791932365634 42.36624457233265, -71.08798165931611 42.36624339702108, -71.08808527479279 42.36624808921184, -71.08816590940005 42.36624415035525, -71.08824550388265 42.36623354474523, -71.08832288636948 42.36622042804601, -71.08837392590188 42.36621048162295))",Binney St,St,Added January 2010,0,4,,,3007.2332739
1350.01637482364,"MULTILINESTRING ((-71.08838476552145 42.36620836888304, -71.08845317117253 42.36617906847749, -71.0885130101067 42.366150528879935, -71.0885728789239 42.36611756452634, -71.08863574308988 42.366082399296, -71.08869262843336 42.36604942506714, -71.08874056602144 42.36601641795966, -71.08878853231383 42.36597898781796, -71.08883051866087 42.3659437478377, -71.08886659695466 42.36589963963252, -71.08891163841189 42.365853351035284, -71.08894474879718 42.365807020639025, -71.08896886835583 42.365767292779275, -71.08899092843981 42.365737171274425, -71.0890136201893 42.36568172929105, -71.08902852663242 42.365620344273594, -71.08903628738258 42.365590727342266, -71.08910298068051 42.365337667978054, -71.08917065187671 42.36507763951394, -71.08917070990066 42.36507742962741, -71.08920618455922 42.364953444919045, -71.08929258730068 42.364616876196635, -71.08933881326887 42.36443532552947, -71.08939755674703 42.36421717487185, -71.08942604161025 42.36410869577301, -71.08948754130323 42.36387484244672, -71.08958037065952 42.363522160308165, -71.08966829372763 42.36318430348523, -71.08972881563373 42.36295242223948, -71.0897570565078 42.36284412567217, -71.08975734108165 42.36284321513694, -71.0897576947317 42.36284235115451, -71.08977583287738 42.36275403063186))",Binney St,St,Added January 2010,0,4,,,1350.01637482
649.02345111734,"MULTILINESTRING ((-71.12295339466675 42.38097592839407, -71.12305136799496 42.38093832643156, -71.12353826479375 42.38075151304008, -71.12425505092784 42.38047563531621, -71.12488653490547 42.38019703280817, -71.12505703580032 42.38011792832829))",Shepard St,St,,1,0,,,649.023451105
210.192974631,"MULTILINESTRING ((-71.15062547121921 42.37749098497041, -71.15065403420626 42.37757967759407, -71.1507870632044 42.37799259686286, -71.15080620276761 42.378051981654146))",Holworthy St,St,,1,0,,,210.192974636
215.80666141376,"MULTILINESTRING ((-71.15043923655041 42.37691512580142, -71.1504704935637 42.3770118119023, -71.15059246714654 42.37738888780775, -71.15062547121921 42.37749098497041))",Holworthy St,St,,1,0,,,215.80666141
275.13548712274,"MULTILINESTRING ((-71.1500137325207 42.37547111158702, -71.15003145182692 42.37553274236002, -71.15020676210031 42.376141854706546, -71.15022622511694 42.37620947280622))",Holworthy St,St,,1,0,,,275.135487117
237.05260324784,"MULTILINESTRING ((-71.09178127882971 42.3662948751295, -71.09194408176394 42.36642884260168, -71.09233116008537 42.36674737605248, -71.09236848403054 42.366778104834495))",Hampshire St,St,,1,0,,,237.052603244
345.54290419291,"MULTILINESTRING ((-71.09236848403054 42.366778104834495, -71.09239163678883 42.366797148483066, -71.09274663631219 42.36708705581282, -71.09311835127974 42.36739060434465, -71.09322797440288 42.36748011980163))",Hampshire St,St,,1,0,,,345.542904187
293.63958420235,"MULTILINESTRING ((-71.09478942939822 42.36876516809275, -71.09495548826503 42.36890120071214, -71.09538857856734 42.36925693066772, -71.09551782560241 42.369363087144045))",Hampshire St,St,,1,0,,,293.639584214
271.94889484621,"MULTILINESTRING ((-71.09551782560241 42.369363087144045, -71.09562940222655 42.36945488470303, -71.09590482974068 42.369681470765904, -71.09603397117556 42.36978705001856, -71.09609261484462 42.36983503036011, -71.09619256369189 42.369916743200235))",Hampshire St,St,,1,0,,,271.948894837
262.27413193291,"MULTILINESTRING ((-71.09753018326843 42.371014452232934, -71.09741120005121 42.37091681320324, -71.09725135325442 42.370785717877496, -71.09711720385584 42.37067559476157, -71.09701073886113 42.37058817967801, -71.09687953568127 42.37048042650565))",Hampshire St,St,,1,0,,,262.274131936
238.55668126002,"MULTILINESTRING ((-71.09753018326843 42.371014452232934, -71.09765251499046 42.371115148774365, -71.09799193850044 42.37139458492792, -71.09812100854653 42.37150084754178))",Hampshire St,St,,1,0,,,238.556681254
163.9930077563,"MULTILINESTRING ((-71.09812100854653 42.37150084754178, -71.09824286455894 42.37160099296032, -71.09845826747394 42.3717779696936, -71.09852758980293 42.37183493172525))",Hampshire St,St,,1,0,,,163.993007755
180.34523119228,"MULTILINESTRING ((-71.09852758980293 42.37183493172525, -71.09854886888458 42.37185240343654, -71.09885786026831 42.37210585410914, -71.09897511770782 42.372202058664364))",Hampshire St,St,,1,0,,,180.345231192
275.66101653713,"MULTILINESTRING ((-71.09576570240114 42.366187851006075, -71.09558959489601 42.36611377290637, -71.09498274297249 42.36585852358903, -71.0948784522888 42.365814662619506))",Harvard St,St,,1,0,,,275.661016549
258.45939914058,"MULTILINESTRING ((-71.09874556402086 42.367261176935486, -71.0986449213079 42.3672306409238, -71.09833047332515 42.36713525668861, -71.09801030159768 42.36703815025511, -71.09786035412478 42.366992678077146))",Harvard St,St,,1,0,,,258.459399134
336.63046825991,"MULTILINESTRING ((-71.09965937967887 42.36756571594327, -71.09977354261476 42.36760595726507, -71.10027309958967 42.36778202575304, -71.10069143009959 42.36792943632702, -71.10078443758042 42.36796224906235))",Harvard St,St,,1,0,,,336.630468267
133.27044451139,"MULTILINESTRING ((-71.10078443758042 42.36796224906235, -71.10086363516372 42.36799034886789, -71.10114110392334 42.36808883591972, -71.1012292738758 42.3681201222745))",Harvard St,St,,1,0,,,133.270444508
153.52171999107,"MULTILINESTRING ((-71.1012292738758 42.3681201222745, -71.10131257150576 42.36814947081814, -71.10160647680237 42.36825303537264, -71.1017423898882 42.36830092371317))",Harvard St,St,,1,0,,,153.521719988
321.16391924625,"MULTILINESTRING ((-71.12564927278595 42.37623302078112, -71.12569673012526 42.37612481188009, -71.12597974467798 42.375479558737226, -71.12601688392397 42.37539494258793))",Hawthorne St,St,,1,0,,,321.163919254
368.24116957699,"MULTILINESTRING ((-71.12601688392397 42.37539494258793, -71.12604445456645 42.37533252229145, -71.12607138693073 42.37527163659241, -71.1263646102304 42.37460097804853, -71.12642042833859 42.374430231154136))",Hawthorne St,St,,1,0,,,368.241169571
214.18958347646,"MULTILINESTRING ((-71.13101627560049 42.3824159503921, -71.13120171721464 42.38229426943305, -71.13145908705985 42.382087807458866, -71.13157172518402 42.38199747685698))",Huron Ave,Ave,,1,0,,,214.189583475
262.29985750063,"MULTILINESTRING ((-71.13157172518402 42.38199747685698, -71.13168729380878 42.38190597557736, -71.1321460697313 42.38154272960959, -71.13224691601606 42.38148128309083))",Huron Ave,Ave,,1,0,,,262.299857506
230.36323552246,"MULTILINESTRING ((-71.13305798125992 42.381421966693104, -71.13288363204265 42.38140640044039, -71.13259663832214 42.38138081513883, -71.1325345677537 42.38138094618884, -71.13250949933769 42.38138284184445, -71.13244637474541 42.381392381625645, -71.13236264560965 42.38141269459182, -71.13224691601606 42.38148128309083))",Huron Ave,Ave,,1,0,,,230.363235509
284.5753108766,"MULTILINESTRING ((-71.13305798125992 42.381421966693104, -71.13316670386402 42.38143178043548, -71.13390893388387 42.38149871252005, -71.13410263857524 42.381521116618224))",Huron Ave,Ave,,1,0,,,284.575310885
237.2544342404,"MULTILINESTRING ((-71.13493488317955 42.38149220371288, -71.1351107360891 42.38147821803987, -71.13566162298385 42.38143438500185, -71.1358080001544 42.381422747133406))",Huron Ave,Ave,,1,0,,,237.254434233
207.63722912311,"MULTILINESTRING ((-71.1358080001544 42.381422747133406, -71.13600040245507 42.381407852065706, -71.13644063905275 42.381373763321626, -71.13657235078395 42.38136355993188))",Huron Ave,Ave,,1,0,,,207.637229121
207.72932849245,"MULTILINESTRING ((-71.13657235078395 42.38136355993188, -71.13672376042746 42.38135207399953, -71.13718654234992 42.3813170108456, -71.137337211222 42.381305576651705))",Huron Ave,Ave,,1,0,,,207.729328506
345.20142424683,"MULTILINESTRING ((-71.13878063945755 42.38116591706884, -71.13897713132506 42.38112811692388, -71.13988014577806 42.38095444881028, -71.1400173520732 42.38092804125476))",Huron Ave,Ave,,1,0,,,345.201424252
353.26288779673,"MULTILINESTRING ((-71.1400173520732 42.38092804125476, -71.14064906403044 42.38080623137692, -71.14104252966074 42.38072966545815, -71.1411668074373 42.38070508215861, -71.14128211810299 42.380682281848664))",Huron Ave,Ave,,1,0,,,353.262887793
289.39398419529,"MULTILINESTRING ((-71.14231840491597 42.38048148711695, -71.1421440733754 42.38051519091545, -71.14160310710184 42.380619784587296, -71.14142414185002 42.380654625368344, -71.14128211810299 42.380682281848664))",Huron Ave,Ave,,1,0,,,289.393984204
332.93750682927,"MULTILINESTRING ((-71.14351038242843 42.38024982837976, -71.14332593575067 42.38028569787507, -71.14248125101086 42.3804498328523, -71.14231840491597 42.38048148711695))",Huron Ave,Ave,,1,0,,,332.937506824
295.92360850365,"MULTILINESTRING ((-71.14351038242843 42.38024982837976, -71.14368085470083 42.38021764723691, -71.14394047177394 42.3801686188085, -71.14399331562163 42.38015703774674, -71.14405085913441 42.380139022648855, -71.14433358132587 42.380035485366314, -71.14452951694213 42.379963729945906))",Huron Ave,Ave,,1,0,,,295.923608503
891.06984116554,"MULTILINESTRING ((-71.14729379784671 42.37875615059015, -71.14698481832137 42.37876510896358, -71.14662803679977 42.37883741736147, -71.1464771501085 42.37888256016038, -71.14637736382117 42.37892314005367, -71.14623379300566 42.37898364434673, -71.14610139582733 42.37905137228495, -71.1460044993544 42.37911116920205, -71.14590308431387 42.37918472733748, -71.1455670708852 42.37946023952133, -71.14542228154397 42.37955948524643, -71.14525754003704 42.379659190639764, -71.14510256608601 42.37973963515092, -71.14492988142538 42.37981684167741, -71.144764840279 42.379877387631005, -71.14452951694213 42.379963729945906))",Huron Ave,Ave,,1,0,,,891.069841168
220.62600478082,"MULTILINESTRING ((-71.15163301242406 42.37990692410468, -71.15176724532265 42.37992179171284, -71.15182579883196 42.379928280281966, -71.15209409219771 42.37995576423683, -71.15243541577533 42.38001579329374))",Huron Ave,Ave,,1,0,,,220.626004772
519.48461452133,"MULTILINESTRING ((-71.08707910708254 42.362492188843184, -71.0869342417585 42.36248157042446, -71.08620414593777 42.36242812554448, -71.0852742240322 42.36235513122269, -71.08516701232544 42.362346704408566))",Main St,St,,1,0,,,519.484614525
486.62007573495,"MULTILINESTRING ((-71.08817174507452 42.36257969125573, -71.08846847051899 42.36260652030838, -71.08957257571326 42.36268941292585, -71.08996331681219 42.36271152446173))",Main St,St,,1,0,,,486.620075732
505.11734072981,"MULTILINESTRING ((-71.09175768402773 42.36282986620362, -71.09222437743173 42.36286557586444, -71.0934608083051 42.36296023325813, -71.09361680479742 42.36297217249713))",Main St,St,,1,0,,,505.117340717
297.0160168532,"MULTILINESTRING ((-71.08707910708254 42.362492188843184, -71.0871890918273 42.362501007997764, -71.08788365371252 42.36255662432896, -71.08817174507452 42.36257969125573))",Main St,St,,1,0,,,297.016016851
486.97598314229,"MULTILINESTRING ((-71.08996331681219 42.36271152446173, -71.09041003793004 42.36272848307789, -71.09175768402773 42.36282986620362))",Main St,St,,1,0,,,486.975983151
451.48321765026,"MULTILINESTRING ((-71.09361680479742 42.36297217249713, -71.09386425942321 42.36299145936882, -71.09515482771015 42.3630920522613, -71.09527820422743 42.363101651711716))",Main St,St,,1,0,,,451.483217661
390.16882530214,"MULTILINESTRING ((-71.09527820422743 42.363101651711716, -71.09538231469213 42.363109399599885, -71.09649960850307 42.36319251901127, -71.09671467209542 42.363208530407775))",Main St,St,,1,0,,,390.168825296
216.09260840526,"MULTILINESTRING ((-71.09751031935794 42.36326721446169, -71.09744467287382 42.36326221001195, -71.09729932582889 42.363251163923536, -71.0968339845606 42.36321723583083, -71.09671467209542 42.363208530407775))",Main St,St,,1,0,,,216.092608411
